Useless,Price
94994,85500
94995,375000
94996,900000
94997,1250000
94998,290000
94999,857000
95000,445000
95001,813000
95002,1012500
95003,225000
95004,227500
95005,745000
95006,486391
95007,833000
95008,660000
95009,320000
95010,546000
95011,482000
95012,119000
95013,405000
95014,156750
95015,359800
95016,257000
95017,725000
95018,275000
95019,158500
95020,565000
95021,710000
95022,190000
95023,815000
95024,210000
95025,360000
95026,61000
95027,300000
95028,2390000
95029,330168
95030,550000
95031,539500
95032,295299
95033,440000
95034,380000
95035,283000
95036,255000
95037,325000
95038,302500
95039,182500
95040,630000
95041,380000
95042,265000
95043,300000
95044,349000
95045,309000
95046,329900
95047,100000
95048,869000
95049,315000
95050,535000
95051,329900
95052,305000
95053,282000
95054,229000
95055,322000
95056,191800
95057,582500
95058,255000
95059,670000
95060,507000
95061,475000
95062,250000
95063,429000
95064,670000
95065,886770
95066,1299000
95067,430000
95068,219000
95069,338000
95070,565000
95071,180000
95072,205000
95073,367000
95074,350000
95075,574900
95076,519900
95077,496800
95078,560000
95079,607500
95080,195000
95081,267000
95082,822500
95083,465000
95084,230000
95085,486000
95086,270000
95087,450000
95088,179900
95089,196500
95090,399000
95091,795000
95092,482000
95093,327000
95094,401000
95095,458500
95096,436000
95097,287500
95098,380000
95099,375000
95100,575000
95101,1650000
95102,190000
95103,326000
95104,154000
95105,595000
95106,332000
95107,189900
95108,208000
95109,575000
95110,290000
95111,1125000
95112,158000
95113,537000
95114,226000
95115,265000
95116,240000
95117,480000
95118,257000
95119,380000
95120,799000
95121,335000
95122,324000
95123,485000
95124,415000
95125,369900
95126,67900
95127,375000
95128,729900
95129,198000
95130,630000
95131,698000
95132,173000
95133,355000
95134,1200000
95135,580000
95136,305000
95137,530000
95138,170000
95139,176000
95140,930000
95141,540000
95142,340000
95143,128000
95144,305000
95145,779000
95146,312000
95147,403000
95148,300500
95149,465000
95150,1110451
95151,603630
95152,175000
95153,450000
95154,322650
95155,265000
95156,202000
95157,414900
95158,1250000
95159,765000
95160,267500
95161,570200
95162,1150000
95163,371000
95164,382500
95165,1175000
95166,148000
95167,525000
95168,449425
95169,332000
95170,285000
95171,55000
95172,535000
95173,273000
95174,125000
95175,435000
95176,309900
95177,480000
95178,493000
95179,690000
95180,610000
95181,305000
95182,182000
95183,137000
95184,450000
95185,156000
95186,515000
95187,182000
95188,350000
95189,355000
95190,179000
95191,530000
95192,150000
95193,435000
95194,550000
95195,400000
95196,371750
95197,1755000
95198,525000
95199,383000
95200,230000
95201,410000
95202,397500
95203,280000
95204,214600
95205,478900
95206,464900
95207,549000
95208,298000
95209,63000
95210,177000
95211,535000
95212,400000
95213,389900
95214,290000
95215,254900
95216,351000
95217,415000
95218,1070000
95219,444325
95220,422000
95221,673500
95222,300000
95223,395000
95224,579000
95225,370000
95226,285000
95227,402000
95228,352500
95229,168000
95230,454500
95231,170000
95232,355000
95233,380000
95234,225000
95235,210000
95236,275000
95237,497000
95238,259900
95239,268000
95240,290000
95241,204900
95242,640000
95243,109000
95244,324000
95245,605000
95246,440000
95247,220000
95248,205000
95249,210000
95250,318000
95251,427000
95252,226000
95253,415000
95254,443000
95255,325000
95256,284000
95257,258000
95258,180000
95259,299900
95260,280000
95261,245000
95262,655000
95263,258000
95264,439000
95265,479900
95266,382500
95267,639000
95268,250000
95269,280000
95270,265000
95271,225000
95272,308500
95273,420000
95274,279900
95275,239365
95276,238778
95277,179000
95278,245000
95279,170000
95280,585000
95281,395000
95282,420000
95283,811000
95284,428000
95285,1380000
95286,620000
95287,370000
95288,595000
95289,431000
95290,450000
95291,515000
95292,335000
95293,140000
95294,1300000
95295,240000
95296,515000
95297,499900
95298,343000
95299,85000
95300,828000
95301,357500
95302,632500
95303,245000
95304,75100
95305,372500
95306,302500
95307,1303735
95308,100500
95309,499850
95310,464275
95311,850000
95312,538065
95313,540000
95314,265000
95315,460000
95316,549900
95317,249000
95318,730000
95319,1200000
95320,1762000
95321,502000
95322,905000
95323,265000
95324,170000
95325,710000
95326,347000
95327,187000
95328,175000
95329,628590
95330,241000
95331,2150000
95332,345000
95333,340000
95334,319900
95335,1847625
95336,110000
95337,1500000
95338,438750
95339,65000
95340,1490000
95341,1571000
95342,1980000
95343,500000
95344,352500
95345,93500
95346,380000
95347,282500
95348,319900
95349,1125000
95350,685000
95351,735000
95352,230000
95353,97250
95354,470000
95355,382000
95356,270000
95357,260000
95358,862500
95359,445000
95360,550000
95361,735000
95362,130000
95363,580000
95364,216000
95365,310000
95366,345000
95367,579900
95368,475000
95369,235000
95370,739000
95371,475900
95372,256500
95373,283000
95374,265000
95375,550000
95376,229000
95377,420000
95378,220000
95379,550000
95380,1000000
95381,265000
95382,345000
95383,282307
95384,265000
95385,239900
95386,575000
95387,905000
95388,350000
95389,988000
95390,430000
95391,516000
95392,165000
95393,690000
95394,361000
95395,575000
95396,675000
95397,255000
95398,420000
95399,130000
95400,49900
95401,255900
95402,335000
95403,195000
95404,252000
95405,570000
95406,589900
95407,354000
95408,525000
95409,487000
95410,265000
95411,289900
95412,2173980
95413,625000
95414,165000
95415,365000
95416,255000
95417,285000
95418,640000
95419,659900
95420,554500
95421,255000
95422,355000
95423,272000
95424,284900
95425,307000
95426,315000
95427,280000
95428,420000
95429,299000
95430,545000
95431,975000
95432,145000
95433,275000
95434,66000
95435,300000
95436,201500
95437,375000
95438,334000
95439,525000
95440,960000
95441,429000
95442,205000
95443,730000
95444,357500
95445,885000
95446,519900
95447,995000
95448,2370000
95449,850000
95450,275000
95451,325888
95452,426000
95453,1075000
95454,369000
95455,260000
95456,215000
95457,322400
95458,243000
95459,340000
95460,225000
95461,525000
95462,290000
95463,220000
95464,450000
95465,165000
95466,820000
95467,1170000
95468,680000
95469,660000
95470,219900
95471,236000
95472,421000
95473,440000
95474,216500
95475,298000
95476,360000
95477,420000
95478,163500
95479,285000
95480,273900
95481,337500
95482,307400
95483,265000
95484,144900
95485,360000
95486,390400
95487,78000
95488,565000
95489,340000
95490,459900
95491,238000
95492,473000
95493,245000
95494,640000
95495,877500
95496,385000
95497,265500
95498,220000
95499,455000
95500,605000
95501,380000
95502,455000
95503,247000
95504,525000
95505,324000
95506,300000
95507,248650
95508,375000
95509,275000
95510,699900
95511,352000
95512,445000
95513,305000
95514,703500
95515,229500
95516,375000
95517,363000
95518,535000
95519,354000
95520,422000
95521,355000
95522,374900
95523,2280000
95524,377500
95525,290000
95526,575000
95527,870000
95528,284900
95529,249000
95530,378000
95531,1425000
95532,485000
95533,300000
95534,710000
95535,440000
95536,499900
95537,540000
95538,180000
95539,177500
95540,1048000
95541,345000
95542,683500
95543,247000
95544,470000
95545,315000
95546,295000
95547,415000
95548,300000
95549,560000
95550,250000
95551,440000
95552,263000
95553,428000
95554,253000
95555,223500
95556,230000
95557,280000
95558,386000
95559,1310000
95560,470000
95561,179900
95562,605000
95563,350000
95564,289000
95565,362500
95566,470000
95567,465000
95568,1400000
95569,430000
95570,175000
95571,145000
95572,325000
95573,705000
95574,300000
95575,196000
95576,244000
95577,603000
95578,435000
95579,1200000
95580,520000
95581,375000
95582,185000
95583,475000
95584,288250
95585,250000
95586,209900
95587,480000
95588,699000
95589,695000
95590,559000
95591,343000
95592,399900
95593,565000
95594,349900
95595,405000
95596,545000
95597,122500
95598,357551
95599,350000
95600,375000
95601,294000
95602,515000
95603,260000
95604,350000
95605,870000
95606,257000
95607,230000
95608,175000
95609,330000
95610,198000
95611,295000
95612,600000
95613,367000
95614,705000
95615,250000
95616,470400
95617,360000
95618,315000
95619,662500
95620,401600
95621,315000
95622,409000
95623,239900
95624,165500
95625,430000
95626,525000
95627,207000
95628,149000
95629,569900
95630,360000
95631,254000
95632,247500
95633,230000
95634,338000
95635,322000
95636,450000
95637,359900
95638,300000
95639,300000
95640,490500
95641,252500
95642,459000
95643,420000
95644,270000
95645,228000
95646,235000
95647,209900
95648,297000
95649,250000
95650,465800
95651,475000
95652,285000
95653,262000
95654,165000
95655,349000
95656,314900
95657,201000
95658,569000
95659,2105000
95660,780000
95661,320000
95662,176000
95663,285000
95664,665000
95665,438000
95666,336000
95667,800000
95668,555000
95669,441000
95670,650000
95671,335000
95672,451000
95673,249900
95674,160000
95675,422000
95676,340000
95677,310000
95678,384900
95679,405000
95680,437900
95681,437900
95682,1303000
95683,256400
95684,350000
95685,870000
95686,389000
95687,640000
95688,384900
95689,419000
95690,410000
95691,830000
95692,590000
95693,195000
95694,465000
95695,361000
95696,135000
95697,542000
95698,87000
95699,155000
95700,231500
95701,1151000
95702,265500
95703,279000
95704,146500
95705,377000
95706,310000
95707,7400000
95708,228000
95709,759900
95710,264900
95711,299121
95712,600000
95713,1400000
95714,75000
95715,499000
95716,379900
95717,365000
95718,299900
95719,1144750
95720,550000
95721,300000
95722,875000
95723,298000
95724,250000
95725,430000
95726,513830.46
95727,350000
95728,575000
95729,324000
95730,182500
95731,815000
95732,470000
95733,200000
95734,4250000
95735,100000
95736,418500
95737,301500
95738,266000
95739,265000
95740,362400
95741,410000
95742,210000
95743,235000
95744,351000
95745,245500
95746,177500
95747,336900
95748,815000
95749,346000
95750,308000
95751,432500
95752,305000
95753,1750000
95754,285000
95755,315000
95756,420000
95757,4250000
95758,1490000
95759,426000
95760,217000
95761,425000
95762,396300
95763,510000
95764,807500
95765,257000
95766,216000
95767,1245000
95768,415000
95769,263000
95770,212500
95771,327900
95772,90000
95773,340000
95774,290000
95775,235500
95776,525000
95777,750000
95778,1600000
95779,357500
95780,160000
95781,250000
95782,130000
95783,340000
95784,570200
95785,259000
95786,364000
95787,145000
95788,758000
95789,139200
95790,265000
95791,365000
95792,415000
95793,218500
95794,679000
95795,525000
95796,310000
95797,215000
95798,259000
95799,327500
95800,275000
95801,317000
95802,290000
95803,485000
95804,249000
95805,789000
95806,270000
95807,355000
95808,292500
95809,338000
95810,575000
95811,159000
95812,270000
95813,556000
95814,375000
95815,607000
95816,236000
95817,322500
95818,440000
95819,467999
95820,326000
95821,292000
95822,405000
95823,186000
95824,500000
95825,285000
95826,320000
95827,494900
95828,675000
95829,320000
95830,145000
95831,361000
95832,569900
95833,248000
95834,322000
95835,1250000
95836,185000
95837,350000
95838,297900
95839,294900
95840,470000
95841,560000
95842,170000
95843,345000
95844,250000
95845,240000
95846,465000
95847,282000
95848,348000
95849,416518
95850,400000
95851,243700
95852,499500
95853,421500
95854,377300
95855,232000
95856,377222
95857,320000
95858,483000
95859,395000
95860,349900
95861,379000
95862,229000
95863,299000
95864,568000
95865,520000
95866,1039000
95867,130000
95868,476000
95869,950000
95870,380000
95871,316000
95872,112500
95873,429000
95874,685000
95875,458000
95876,339900
95877,230000
95878,250000
95879,136500
95880,835000
95881,505000
95882,657375
95883,107000
95884,495000
95885,90250
95886,650000
95887,175000
95888,364000
95889,161000
95890,71500
95891,344000
95892,310000
95893,175000
95894,2000000
95895,283000
95896,393000
95897,433000
95898,305000
95899,420000
95900,261000
95901,299900
95902,700000
95903,408000
95904,126000
95905,379000
95906,237000
95907,329400
95908,120000
95909,159000
95910,669000
95911,150000
95912,255000
95913,675000
95914,299900
95915,420000
95916,505000
95917,172500
95918,165000
95919,227500
95920,700000
95921,166000
95922,739999
95923,300000
95924,270000
95925,980000
95926,543000
95927,515000
95928,2200000
95929,567500
95930,275000
95931,157500
95932,795000
95933,550000
95934,383000
95935,217000
95936,345000
95937,374000
95938,299000
95939,226500
95940,340000
95941,508500
95942,630000
95943,275000
95944,509000
95945,445000
95946,1070000
95947,587500
95948,205000
95949,379900
95950,350000
95951,312000
95952,269000
95953,1350000
95954,250000
95955,365000
95956,521000
95957,735000
95958,272900
95959,274900
95960,300000
95961,185000
95962,266000
95963,290000
95964,362500
95965,280000
95966,370000
95967,150000
95968,550000
95969,485000
95970,279000
95971,250000
95972,440000
95973,265000
95974,370000
95975,287000
95976,268200
95977,287000
95978,382000
95979,940875
95980,302000
95981,369900
95982,460000
95983,440000
95984,353500
95985,209000
95986,257000
95987,1175000
95988,642000
95989,480000
95990,625000
95991,825000
95992,365000
95993,449900
95994,429900
95995,357000
95996,480000
95997,250000
95998,1130000
95999,635000
96000,428800
96001,548000
96002,1375000
96003,314900
96004,330000
96005,475000
96006,264900
96007,1302000
96008,930000
96009,192000
96010,430000
96011,411100
96012,310000
96013,529900
96014,325000
96015,180000
96016,369900
96017,230000
96018,690000
96019,879000
96020,298000
96021,148000
96022,512645
96023,489900
96024,135000
96025,1725000
96026,619900
96027,343000
96028,147000
96029,300000
96030,90000
96031,486689
96032,245000
96033,415000
96034,95000
96035,310000
96036,295000
96037,307000
96038,985000
96039,870000
96040,1200000
96041,281000
96042,890000
96043,430000
96044,230000
96045,540000
96046,580000
96047,470000
96048,453000
96049,233000
96050,540000
96051,425000
96052,410600
96053,170000
96054,2225000
96055,260000
96056,368000
96057,285000
96058,825000
96059,347000
96060,370000
96061,285000
96062,344000
96063,380000
96064,370000
96065,350000
96066,243000
96067,450000
96068,445000
96069,245000
96070,210000
96071,259000
96072,194000
96073,592000
96074,232500
96075,350000
96076,231000
96077,450000
96078,882000
96079,262500
96080,230000
96081,511500
96082,398400
96083,350000
96084,258000
96085,225000
96086,510000
96087,448500
96088,404900
96089,370000
96090,210000
96091,255000
96092,305000
96093,535000
96094,585000
96095,525000
96096,393000
96097,575000
96098,3100000
96099,495000
96100,724800
96101,751000
96102,350000
96103,299900
96104,449000
96105,385000
96106,355000
96107,419000
96108,585000
96109,639900
96110,292000
96111,146900
96112,158500
96113,267000
96114,350000
96115,312400
96116,413000
96117,365000
96118,582000
96119,359900
96120,387500
96121,345900
96122,1374250
96123,178000
96124,315000
96125,549000
96126,201000
96127,310000
96128,502000
96129,444000
96130,190000
96131,378500
96132,390000
96133,290000
96134,125000
96135,325000
96136,143005
96137,435000
96138,240000
96139,310000
96140,582500
96141,270131
96142,360000
96143,630000
96144,735000
96145,350000
96146,385000
96147,1550500
96148,1305000
96149,371000
96150,416000
96151,170000
96152,485000
96153,350000
96154,281000
96155,260900
96156,198000
96157,400000
96158,169900
96159,369900
96160,580000
96161,210500
96162,340000
96163,109400
96164,400000
96165,485000
96166,190000
96167,315000
96168,405000
96169,105000
96170,550000
96171,333000
96172,165000
96173,1185000
96174,300000
96175,335000
96176,410000
96177,145000
96178,270000
96179,671817
96180,855000
96181,280000
96182,210000
96183,550000
96184,312000
96185,171500
96186,850000
96187,107155
96188,330000
96189,337500
96190,240000
96191,1059500
96192,329000
96193,453000
96194,275000
96195,130000
96196,947000
96197,147500
96198,280000
96199,399000
96200,289500
96201,1340000
96202,490000
96203,1683206.29
96204,220000
96205,325000
96206,730000
96207,234000
96208,309000
96209,447656
96210,585000
96211,285800
96212,450000
96213,687600
96214,220000
96215,390000
96216,490787
96217,1000000
96218,353000
96219,800000
96220,600000
96221,825000
96222,240000
96223,304000
96224,405000
96225,585000
96226,1950000
96227,325000
96228,250000
96229,1975000
96230,400000
96231,269900
96232,1750000
96233,420000
96234,250000
96235,760000
96236,307000
96237,415000
96238,169900
96239,800000
96240,80000
96241,525000
96242,667500
96243,845000
96244,215000
96245,185000
96246,325000
96247,279000
96248,339000
96249,320500
96250,222500
96251,336000
96252,535000
96253,579000
96254,414500
96255,227500
96256,185000
96257,912500
96258,440000
96259,190000
96260,370000
96261,625000
96262,404000
96263,195000
96264,355000
96265,450000
96266,1992000
96267,165000
96268,450000
96269,499900
96270,517500
96271,448000
96272,335000
96273,150000
96274,441400
96275,299900
96276,339200
96277,270000
96278,264000
96279,779000
96280,249999
96281,363500
96282,242500
96283,239000
96284,507500
96285,639000
96286,216000
96287,543000
96288,419000
96289,160050
96290,1049000
96291,371000
96292,225000
96293,300000
96294,299000
96295,340000
96296,309900
96297,610000
96298,174000
96299,149900
96300,335000
96301,437000
96302,360000
96303,284900
96304,346000
96305,177000
96306,935000
96307,400000
96308,405000
96309,830000
96310,210000
96311,260500
96312,251000
96313,1600000
96314,225000
96315,685000
96316,650000
96317,265000
96318,501000
96319,415000
96320,780000
96321,540000
96322,370000
96323,355000
96324,260000
96325,1075000
96326,610000
96327,338000
96328,790000
96329,297000
96330,430000
96331,450000
96332,515000
96333,391849
96334,541600
96335,334500
96336,565000
96337,575000
96338,410000
96339,1750000
96340,365000
96341,312000
96342,905000
96343,450000
96344,377000
96345,415000
96346,270000
96347,230000
96348,689500
96349,395000
96350,339900
96351,213000
96352,340000
96353,399900
96354,530000
96355,670000
96356,185000
96357,335000
96358,640000
96359,825000
96360,1240000
96361,235900
96362,419900
96363,585000
96364,218450
96365,330000
96366,44000
96367,400500
96368,325000
96369,142000
96370,525000
96371,260000
96372,625000
96373,821500
96374,332000
96375,858000
96376,239900
96377,1465000
96378,338000
96379,271762
96380,335000
96381,870425
96382,607555
96383,256500
96384,475000
96385,174000
96386,749999
96387,1155000
96388,299990
96389,553000
96390,635590
96391,632715
96392,786294
96393,655000
96394,245000
96395,3680000
96396,2440000
96397,248500
96398,592900
96399,285000
96400,154900
96401,1220000
96402,390497
96403,419500
96404,315000
96405,750000
96406,2455000
96407,2270000
96408,385000
96409,280000
96410,205000
96411,425000
96412,240000
96413,390000
96414,915000
96415,825002
96416,285000
96417,197500
96418,800000
96419,245000
96420,319900
96421,205000
96422,420000
96423,995000
96424,325000
96425,329000
96426,380000
96427,565000
96428,255000
96429,155000
96430,1036000
96431,628000
96432,665000
96433,277500
96434,292500
96435,335000
96436,800000
96437,480000
96438,381400
96439,1760000
96440,405900
96441,670000
96442,687000
96443,425000
96444,171750
96445,161000
96446,215000
96447,876000
96448,140000
96449,1500000
96450,510000
96451,980000
96452,499900
96453,4750000
96454,290000
96455,350000
96456,342000
96457,1550000
96458,645000
96459,390000
96460,920000
96461,345000
96462,200000
96463,22500
96464,278000
96465,464000
96466,514900
96467,262000
96468,1300000
96469,474000
96470,530000
96471,410000
96472,90000
96473,750000
96474,275000
96475,1300000
96476,462500
96477,2600000
96478,289900
96479,267500
96480,488000
96481,329000
96482,155000
96483,345000
96484,550000
96485,1025000
96486,165000
96487,230000
96488,113000
96489,210000
96490,732500
96491,297000
96492,355000
96493,86000
96494,199900
96495,257000
96496,469500
96497,385000
96498,488900
96499,423000
96500,470000
96501,1365000
96502,520000
96503,580000
96504,528000
96505,262500
96506,670000
96507,524000
96508,355000
96509,238000
96510,330000
96511,600000
96512,1325000
96513,54900
96514,554000
96515,845000
96516,130000
96517,243000
96518,402500
96519,487000
96520,374000
96521,492000
96522,291000
96523,435000
96524,301000
96525,525000
96526,254900
96527,482000
96528,100000
96529,512000
96530,170000
96531,165000
96532,238000
96533,660000
96534,175000
96535,550000
96536,575500
96537,570000
96538,165000
96539,650000
96540,415000
96541,455000
96542,535000
96543,3850000
96544,495000
96545,160000
96546,80100
96547,139900
96548,499000
96549,755000
96550,315000
96551,285000
96552,220000
96553,560000
96554,780000
96555,495000
96556,130000
96557,167500
96558,223000
96559,770000
96560,449900
96561,380000
96562,450220
96563,800000
96564,625000
96565,528000
96566,462900
96567,303000
96568,285000
96569,359900
96570,294900
96571,248000
96572,425000
96573,349900
96574,247000
96575,440000
96576,494000
96577,294000
96578,297000
96579,245000
96580,318000
96581,375000
96582,225000
96583,310000
96584,232500
96585,335000
96586,336000
96587,180000
96588,209000
96589,545000
96590,442900
96591,297500
96592,100000
96593,659900
96594,178030
96595,350000
96596,407500
96597,430000
96598,425000
96599,440000
96600,180000
96601,457000
96602,383000
96603,745000
96604,497500
96605,144000
96606,420000
96607,260000
96608,345000
96609,280200
96610,325000
96611,239900
96612,450000
96613,237000
96614,275000
96615,206900
96616,222000
96617,133000
96618,880000
96619,179000
96620,245000
96621,257000
96622,393000
96623,190000
96624,280000
96625,630000
96626,264000
96627,339000
96628,291000
96629,827000
96630,779000
96631,224900
96632,465000
96633,390000
96634,467000
96635,309000
96636,425000
96637,361000
96638,495000
96639,455000
96640,139500
96641,460000
96642,941000
96643,238000
96644,409000
96645,247000
96646,375000
96647,415527.5
96648,170000
96649,295000
96650,500000
96651,332500
96652,222300
96653,320000
96654,185000
96655,379900
96656,325000
96657,650000
96658,222000
96659,293400
96660,427000
96661,485000
96662,349000
96663,570000
96664,305500
96665,355000
96666,252000
96667,352000
96668,480000
96669,299000
96670,699900
96671,639000
96672,347525
96673,733000
96674,381500
96675,300000
96676,500000
96677,360000
96678,21500
96679,675000
96680,310000
96681,375000
96682,320000
96683,220000
96684,219000
96685,590000
96686,309900
96687,365000
96688,484900
96689,365000
96690,219900
96691,499900
96692,144000
96693,425000
96694,479900
96695,365000
96696,239900
96697,360000
96698,176400
96699,215000
96700,335000
96701,236000
96702,245000
96703,160000
96704,201000
96705,245000
96706,338000
96707,250000
96708,255000
96709,245000
96710,155000
96711,128000
96712,120000
96713,245000
96714,228000
96715,220000
96716,295000
96717,237000
96718,320000
96719,439900
96720,250000
96721,361000
96722,400000
96723,322000
96724,215000
96725,378500
96726,365000
96727,214000
96728,265000
96729,399000
96730,385000
96731,278000
96732,155000
96733,232000
96734,370000
96735,288700
96736,420500
96737,420000
96738,340000
96739,315000
96740,235000
96741,274500
96742,382500
96743,1000000
96744,612500
96745,955000
96746,267000
96747,2127500
96748,463000
96749,357000
96750,420000
96751,735000
96752,380000
96753,269900
96754,359900
96755,447000
96756,168000
96757,555000
96758,288800
96759,414900
96760,1562500
96761,230000
96762,268000
96763,375000
96764,309000
96765,690000
96766,502500
96767,520000
96768,230000
96769,86000
96770,578000
96771,910000
96772,222500
96773,835000
96774,685500
96775,495000
96776,415179
96777,310000
96778,310000
96779,479000
96780,525000
96781,610000
96782,475000
96783,239000
96784,282500
96785,298000
96786,585000
96787,461500
96788,465000
96789,615000
96790,180000
96791,320000
96792,73000
96793,151500
96794,835000
96795,210000
96796,228500
96797,320000
96798,150000
96799,280000
96800,93000
96801,229900
96802,357000
96803,377000
96804,659000
96805,530500
96806,283000
96807,374900
96808,610000
96809,605000
96810,325000
96811,2375000
96812,355000
96813,219900
96814,290000
96815,103000
96816,359900
96817,255000
96818,775000
96819,425000
96820,480000
96821,530000
96822,329900
96823,430000
96824,589900
96825,256000
96826,516500
96827,750000
96828,489900
96829,1300000
96830,345000
96831,225600
96832,255000
96833,329900
96834,383000
96835,220000
96836,425000
96837,285000
96838,685000
96839,420000
96840,206000
96841,481900
96842,256000
96843,265000
96844,420000
96845,515000
96846,189900
96847,385000
96848,360000
96849,364000
96850,308000
96851,239000
96852,766000
96853,555000
96854,300000
96855,224000
96856,425000
96857,625000
96858,390500
96859,322500
96860,2025000
96861,385000
96862,375000
96863,1085000
96864,340000
96865,400000
96866,304000
96867,369000
96868,275000
96869,365000
96870,304000
96871,339900
96872,436000
96873,164900
96874,299900
96875,369000
96876,615000
96877,300000
96878,234000
96879,333000
96880,1010000
96881,508000
96882,346000
96883,262000
96884,255000
96885,285000
96886,296000
96887,310000
96888,399900
96889,930000
96890,390000
96891,545000
96892,262000
96893,395000
96894,180000
96895,332000
96896,100000
96897,200000
96898,340000
96899,630000
96900,1400000
96901,995000
96902,290000
96903,745000
96904,120650
96905,422500
96906,575000
96907,549000
96908,579900
96909,540000
96910,805600
96911,292000
96912,589900
96913,455000
96914,728500
96915,835000
96916,225000
96917,559000
96918,360000
96919,170000
96920,449900
96921,670000
96922,427500
96923,84000
96924,175000
96925,1123200
96926,367000
96927,138000
96928,704900
96929,144900
96930,390000
96931,280000
96932,135000
96933,300000
96934,394000
96935,817500
96936,335000
96937,223000
96938,781091.25
96939,1100000
96940,822500
96941,1100000
96942,358000
96943,1100000
96944,320000
96945,495000
96946,255000
96947,499900
96948,422000
96949,245000
96950,384900
96951,295000
96952,625000
96953,337500
96954,406000
96955,580000
96956,366500
96957,510000
96958,302000
96959,225000
96960,862500
96961,1825000
96962,490000
96963,285000
96964,299900
96965,280000
96966,250000
96967,700000
96968,332000
96969,710000
96970,515000
96971,509000
96972,300000
96973,845000
96974,217900
96975,485000
96976,285000
96977,205000
96978,434900
96979,804725
96980,204000
96981,427000
96982,270000
96983,215000
96984,266000
96985,288000
96986,327500
96987,740000
96988,357500
96989,135960
96990,399900
96991,317900
96992,450000
96993,315000
96994,267500
96995,425000
96996,365000
96997,510000
96998,209000
96999,170000
97000,480000
97001,495000
97002,126000
97003,319000
97004,675000
97005,635000
97006,446000
97007,384000
97008,115000
97009,25000
97010,264000
97011,1354800
97012,1794000
97013,264900
97014,750000
97015,287000
97016,284000
97017,137000
97018,967500
97019,334900
97020,237000
97021,340000
97022,342000
97023,205000
97024,105560
97025,335000
97026,305000
97027,147000
97028,370000
97029,411000
97030,380000
97031,224900
97032,475000
97033,205000
97034,380000
97035,1300000
97036,194000
97037,426900
97038,336000
97039,373000
97040,440000
97041,430000
97042,600000
97043,620000
97044,225500
97045,600000
97046,524900
97047,394000
97048,105000
97049,270000
97050,425000
97051,705000
97052,195167
97053,535000
97054,770000
97055,364900
97056,1040000
97057,740000
97058,105600
97059,399999
97060,370000
97061,172000
97062,360000
97063,655000
97064,253000
97065,895000
97066,446000
97067,592000
97068,230000
97069,254000
97070,290000
97071,397500
97072,349000
97073,328000
97074,290000
97075,700000
97076,706500
97077,310000
97078,310000
97079,425000
97080,525000
97081,406000
97082,360000
97083,285000
97084,1460000
97085,199000
97086,97000
97087,275000
97088,478000
97089,425000
97090,345000
97091,501000
97092,259900
97093,234500
97094,330000
97095,380000
97096,315000
97097,575000
97098,200000
97099,527000
97100,215000
97101,178500
97102,325000
97103,487000
97104,200000
97105,260000
97106,432500
97107,469000
97108,390000
97109,430000
97110,283000
97111,90000
97112,180000
97113,1250000
97114,462500
97115,425000
97116,450000
97117,99750
97118,170000
97119,286500
97120,274900
97121,283000
97122,365000
97123,355000
97124,490000
97125,502000
97126,500000
97127,689900
97128,385000
97129,228000
97130,236000
97131,322900
97132,375000
97133,115000
97134,395000
97135,271000
97136,780000
97137,790000
97138,355000
97139,280000
97140,326000
97141,955000
97142,375000
97143,425000
97144,665000
97145,629500
97146,292000
97147,810000
97148,705000
97149,510000
97150,343000
97151,310000
97152,291400
97153,225000
97154,434000
97155,499000
97156,400000
97157,211000
97158,374000
97159,270000
97160,565000
97161,265000
97162,416000
97163,169900
97164,617500
97165,390000
97166,214000
97167,450000
97168,244000
97169,290000
97170,315000
97171,356000
97172,282000
97173,607000
97174,400000
97175,221500
97176,1968000
97177,300000
97178,475000
97179,158000
97180,360000
97181,324900
97182,430000
97183,245000
97184,232000
97185,214900
97186,655000
97187,190000
97188,241500
97189,220000
97190,290000
97191,627500
97192,432000
97193,200000
97194,450000
97195,379900
97196,770000
97197,718000
97198,370000
97199,340000
97200,231000
97201,205000
97202,95000
97203,429000
97204,565000
97205,299000
97206,410000
97207,245000
97208,284000
97209,500000
97210,620000
97211,380500
97212,399000
97213,375000
97214,363500
97215,1120000
97216,360000
97217,320000
97218,245000
97219,457500
97220,290000
97221,227500
97222,339900
97223,338000
97224,250000
97225,602702
97226,150000
97227,359900
97228,413000
97229,701000
97230,328000
97231,180000
97232,371000
97233,215000
97234,950000
97235,290000
97236,429900
97237,644960
97238,629900
97239,580000
97240,1750000
97241,300000
97242,280000
97243,260000
97244,484000
97245,514900
97246,237000
97247,287500
97248,160000
97249,519000
97250,260000
97251,410000
97252,385000
97253,375000
97254,1250000
97255,1200000
97256,242000
97257,47100
97258,315000
97259,930000
97260,439727
97261,550000
97262,318000
97263,612159
97264,799000
97265,320000
97266,1270000
97267,685000
97268,875000
97269,530000
97270,145000
97271,367500
97272,119900
97273,450000
97274,137000
97275,302000
97276,419900
97277,135000
97278,450000
97279,120000
97280,335000
97281,820000
97282,190000
97283,500000
97284,808000
97285,236200
97286,1175000
97287,143500
97288,185000
97289,210000
97290,699000
97291,969000
97292,387500
97293,214900
97294,162000
97295,56000
97296,122900
97297,2310000
97298,129900
97299,255000
97300,1820000
97301,263000
97302,142500
